sample_id,station_id,latitude,longitude,level_code,tara_nitrate_level,ebi_nitrate_level,darwin_nitrate_level,nitrate_level,tara_temperature,ebi_temperature,temperature,tara_salinity_level,ebi_salinity_level,salinity_level,tara_oxygen_level,ebi_oxygen_level,darwin_oxygen_level,oxygen_level,darwin_alkalinity
TARA_B110000235,TARA_188,78.3555,91.6084,DCM,0.000000,99999.000000,13.797093,13.797093,-1.652100,-1.640792,-1.652100,33.842700,33.455583,33.842700,366.412600,373.347333,364.520540,366.412600,2170.456300
TARA_B110000238,TARA_188,78.2518,91.8557,SRF,0.000000,99999.000000,13.791991,13.791991,-1.610800,-1.645825,-1.610800,33.099700,32.948800,33.099700,394.748800,388.239500,364.418730,394.748800,2170.399400
TARA_B110000240,TARA_188,78.3555,91.6084,DCM,0.000000,99999.000000,13.797093,13.797093,-1.652100,-1.640792,-1.652100,33.842700,33.455583,33.842700,366.412600,373.347333,364.520540,366.412600,2170.456300
TARA_B110000253,TARA_189,77.9028,117.1545,SRF,0.000000,99999.000000,13.522399,13.522399,-0.306070,0.030106,-0.306070,31.480900,28.576956,31.480900,371.327300,364.342188,377.849100,371.327300,2166.962400
TARA_B110000255,TARA_189,77.9668,116.6556,DCM,0.000000,99999.000000,13.651070,13.651070,-0.764720,-0.679760,-0.764720,32.993800,32.741495,32.993800,379.506300,375.094600,377.495330,379.506300,2167.774000
TARA_B110000259,TARA_189,77.9028,117.1545,SRF,0.000000,99999.000000,13.522399,13.522399,-0.306070,0.030106,-0.306070,31.480900,28.576956,31.480900,371.327300,364.342188,377.849100,371.327300,2166.962400
TARA_B110000261,TARA_189,77.9668,116.6556,DCM,0.000000,99999.000000,13.651070,13.651070,-0.764720,-0.679760,-0.764720,32.993800,32.741495,32.993800,379.506300,375.094600,377.495330,379.506300,2167.774000
TARA_B110000283,TARA_191,71.5955,160.9383,SRF,0.000000,99999.000000,8.950101,8.950101,0.000000,1.488600,1.488600,0.000000,28.416900,28.416900,0.000000,340.518000,358.664520,340.518000,2147.765100
TARA_B110000285,TARA_191,71.5955,160.9383,SRF,0.000000,99999.000000,8.950101,8.950101,0.000000,1.488600,1.488600,0.000000,28.416900,28.416900,0.000000,340.518000,358.664520,340.518000,2147.765100
TARA_B110000303,TARA_196,71.8895,-154.9101,SRF,0.625710,1.632991,7.603312,0.625710,2.548400,2.570037,2.548400,28.935100,28.604712,28.935100,335.681800,335.965875,346.291780,335.681800,2153.713400
TARA_B110000305,TARA_196,71.8895,-154.9101,SRF,0.625710,1.632991,7.603312,0.625710,2.548400,2.570037,2.548400,28.935100,28.604712,28.935100,335.681800,335.965875,346.291780,335.681800,2153.713400
TARA_B110000442,TARA_210,61.5427,-55.9869,SRF,2.987800,8.291587,12.032360,2.987800,5.361300,5.293900,5.361300,34.399500,34.212612,34.399500,293.404300,293.888250,311.197000,293.404300,2204.988000
TARA_B110000444,TARA_210,61.5427,-55.9869,SRF,2.987800,8.291587,12.032360,2.987800,5.361300,5.293900,5.361300,34.399500,34.212612,34.399500,293.404300,293.888250,311.197000,293.404300,2204.988000
TARA_B110000457,TARA_209,64.7127,-53.0106,SRF,2.848800,6.121815,11.479458,2.848800,2.386300,2.495430,2.386300,32.815500,32.602725,32.815500,321.214900,323.835062,314.742980,321.214900,2199.857400
TARA_B110000459,TARA_209,64.7127,-53.0106,SRF,2.848800,6.121815,11.479458,2.848800,2.386300,2.495430,2.386300,32.815500,32.602725,32.815500,321.214900,323.835062,314.742980,321.214900,2199.857400
TARA_B110000481,TARA_206,70.9574,-53.5989,SRF,3.826500,3.502622,7.599552,3.826500,1.545800,1.439010,1.545800,32.268000,32.082740,32.268000,329.473900,328.586900,344.497070,329.473900,2174.773400
TARA_B110000483,TARA_206,70.9574,-53.5989,SRF,3.826500,3.502622,7.599552,3.826500,1.545800,1.439010,1.545800,32.268000,32.082740,32.268000,329.473900,328.586900,344.497070,329.473900,2174.773400
TARA_B110000501,TARA_180,74.8023,76.1478,SRF,0.000000,99999.000000,13.792972,13.792972,-1.001800,3.480781,-1.001800,29.383500,22.047506,29.383500,368.143100,350.639750,373.814400,368.143100,2165.417700
TARA_B110000503,TARA_180,74.8023,76.1478,SRF,0.000000,99999.000000,13.792972,13.792972,-1.001800,3.480781,-1.001800,29.383500,22.047506,29.383500,368.143100,350.639750,373.814400,368.143100,2165.417700
TARA_B110000857,TARA_208,69.1136,-51.5086,SRF,1.679100,1.699631,0.000000,1.679100,3.211500,3.196100,3.211500,33.151300,32.991725,33.151300,303.026800,303.353000,0.000000,303.026800,0.000000
TARA_B110000858,TARA_208,69.1136,-51.5086,SRF,1.679100,1.699631,0.000000,1.679100,3.211500,3.196100,3.211500,33.151300,32.991725,33.151300,303.026800,303.353000,0.000000,303.026800,0.000000
TARA_B110000875,TARA_205,72.4693,-71.8920,SRF,-4.292200,3.891253,8.516761,-4.292200,-0.403100,-0.480460,-0.403100,32.175900,31.995275,32.175900,352.609200,353.311050,365.830320,352.609200,2175.880100
TARA_B110000879,TARA_205,72.4693,-71.8920,SRF,-4.292200,3.891253,8.516761,-4.292200,-0.403100,-0.480460,-0.403100,32.175900,31.995275,32.175900,352.609200,353.311050,365.830320,352.609200,2175.880100
TARA_B110000901,TARA_201,74.2987,-85.7806,SRF,1.646100,3.715845,10.157342,1.646100,-1.532800,-1.332965,-1.532800,31.006800,30.636767,31.006800,372.162100,369.104500,385.374880,372.162100,2176.284200
TARA_B110000902,TARA_201,74.2987,-85.7806,SRF,1.646100,3.715845,10.157342,1.646100,-1.532800,-1.332965,-1.532800,31.006800,30.636767,31.006800,372.162100,369.104500,385.374880,372.162100,2176.284200
TARA_B110000906,TARA_201,74.3386,-85.6208,DCM,5.608500,5.355932,11.917982,5.608500,-0.255390,-0.409335,-0.255390,31.929100,31.947283,31.929100,353.836600,343.877833,377.053500,353.836600,2179.312300
TARA_B110000908,TARA_201,74.3386,-85.6208,DCM,5.608500,5.355932,11.917982,5.608500,-0.255390,-0.409335,-0.255390,31.929100,31.947283,31.929100,353.836600,343.877833,377.053500,353.836600,2179.312300
TARA_B110000966,TARA_194,73.3275,-168.8142,DCM,-0.748390,-2.647802,11.243971,-0.748390,1.170200,-0.987833,1.170200,30.805100,31.564950,30.805100,409.068900,397.421583,363.618530,409.068900,2158.791300
TARA_B110000967,TARA_194,73.3275,-168.8142,DCM,-0.748390,-2.647802,11.243971,-0.748390,1.170200,-0.987833,1.170200,30.805100,31.564950,30.805100,409.068900,397.421583,363.618530,409.068900,2158.791300
TARA_B110000969,TARA_194,73.3833,-168.1333,SRF,-3.726200,-3.147755,7.725159,-3.726200,-0.974260,-0.618833,-0.974260,19.556900,27.381550,19.556900,303.396500,369.339000,359.145320,303.396500,2156.776900
TARA_B110000971,TARA_194,73.3833,-168.1333,SRF,-3.726200,-3.147755,7.725159,-3.726200,-0.974260,-0.618833,-0.974260,19.556900,27.381550,19.556900,303.396500,369.339000,359.145320,303.396500,2156.776900
TARA_B110000975,TARA_193,71.0704,174.9916,SRF,-7.388900,99999.000000,7.591026,-7.388900,2.453700,99999.000000,2.453700,29.168600,99999.000000,29.168600,339.319300,99999.000000,356.671630,339.319300,2148.629600
TARA_B110000977,TARA_193,71.0704,174.9916,SRF,-7.388900,99999.000000,7.591026,-7.388900,2.453700,99999.000000,2.453700,29.168600,99999.000000,29.168600,339.319300,99999.000000,356.671630,339.319300,2148.629600
TARA_B110001435,TARA_155,54.5305,-16.9377,SRF,1.833000,4.348292,14.679750,1.833000,11.002500,11.095410,11.002500,35.464800,35.325105,35.464800,266.815300,270.945625,281.705700,266.815300,2153.641000
TARA_B110001437,TARA_155,54.5451,-16.7943,DCM,8.195100,6.951238,15.607829,8.195100,10.909400,10.790180,10.909400,35.508700,35.335020,35.508700,264.191900,266.369875,280.240900,264.191900,2155.588900
TARA_B110001444,TARA_158,67.1410,0.2355,SRF,4.944700,5.219950,13.366856,4.944700,6.843200,8.486670,6.843200,35.328700,35.143720,35.328700,313.130600,311.917900,301.131560,313.130600,2194.130400
TARA_B110001446,TARA_158,67.1610,0.3964,DCM,2.454800,7.947163,13.837697,2.454800,6.975400,6.725500,6.975400,35.308100,35.149405,35.308100,319.997900,304.260050,307.236800,319.997900,2197.793000
TARA_B110001450,TARA_158,67.1410,0.2355,SRF,4.944700,5.219950,13.366856,4.944700,6.843200,8.486670,6.843200,35.328700,35.143720,35.328700,313.130600,311.917900,301.131560,313.130600,2194.130400
TARA_B110001452,TARA_158,67.1610,0.3964,DCM,2.454800,7.947163,13.837697,2.454800,6.975400,6.725500,6.975400,35.308100,35.149405,35.308100,319.997900,304.260050,307.236800,319.997900,2197.793000
TARA_B110001467,TARA_163,76.1825,1.3918,SRF,4.109900,4.727540,13.034382,4.109900,1.954600,1.901825,1.954600,35.058400,34.888288,35.058400,362.987600,363.047375,362.852940,362.987600,2201.505900
TARA_B110001469,TARA_163,76.1825,1.3918,SRF,4.109900,4.727540,13.034382,4.109900,1.954600,1.901825,1.954600,35.058400,34.888288,35.058400,362.987600,363.047375,362.852940,362.987600,2201.505900
TARA_E500000080,TARA_023,42.1735,17.7252,DCM,0.000000,99999.000000,12.568941,12.568941,15.442500,15.194062,15.442500,38.628000,38.472729,38.628000,223.442700,224.786708,251.593050,223.442700,2235.967800
TARA_E500000081,TARA_023,42.1735,17.7252,DCM,0.000000,99999.000000,12.568941,12.568941,15.442500,15.194062,15.442500,38.628000,38.472729,38.628000,223.442700,224.786708,251.593050,223.442700,2235.967800
TARA_E500000082,TARA_023,42.1735,17.7252,DCM,0.000000,99999.000000,12.568941,12.568941,15.442500,15.194062,15.442500,38.628000,38.472729,38.628000,223.442700,224.786708,251.593050,223.442700,2235.967800
TARA_E500000176,TARA_025,39.3991,19.3997,DCM,0.000000,99999.000000,13.526254,13.526254,15.394300,15.161277,15.394300,38.619100,38.475705,38.619100,240.079800,229.547682,235.739490,240.079800,2200.590800
TARA_E500000178,TARA_025,39.3888,19.3905,SRF,0.000000,99999.000000,13.616570,13.616570,18.344200,18.342533,18.344200,38.363900,38.182917,38.363900,218.153100,218.016833,225.910190,218.153100,2196.083500
TARA_E500000196,TARA_025,39.4046,19.3886,DCM,0.000000,99999.000000,13.526254,13.526254,15.394300,15.771337,15.394300,38.619100,38.413912,38.619100,240.079800,236.709250,235.739490,240.079800,2200.590800
TARA_E500000200,TARA_025,39.3833,19.4183,DCM,0.000000,99999.000000,13.526254,13.526254,14.960800,15.017462,14.960800,38.689100,38.504475,38.689100,227.512300,227.392625,235.739490,227.512300,2200.590800
TARA_E500000306,TARA_025,39.3991,19.3997,DCM,0.000000,99999.000000,13.526254,13.526254,15.394300,15.161277,15.394300,38.619100,38.475705,38.619100,240.079800,229.547682,235.739490,240.079800,2200.590800
TARA_E500000318,TARA_025,39.3888,19.3905,SRF,0.000000,99999.000000,13.616570,13.616570,18.344200,18.342533,18.344200,38.363900,38.182917,38.363900,218.153100,218.016833,225.910190,218.153100,2196.083500
TARA_E500000331,TARA_025,39.3991,19.3997,DCM,0.000000,99999.000000,13.526254,13.526254,15.394300,15.161277,15.394300,38.619100,38.475705,38.619100,240.079800,229.547682,235.739490,240.079800,2200.590800
TARA_N000000006,TARA_039,18.5918,66.6220,SRF,-0.860450,-1.415582,14.196328,-0.860450,26.801500,26.817650,26.801500,36.457000,36.285367,36.457000,194.021100,193.353500,205.054870,194.021100,1905.315100
TARA_N000000007,TARA_039,18.5839,66.4727,DCM,-0.512730,-0.611888,14.285589,-0.512730,26.266500,26.812225,26.266500,36.681900,36.332317,36.681900,164.101000,192.958750,206.210340,164.101000,1904.011700
TARA_N000000008,TARA_039,18.5918,66.6220,SRF,-0.860450,-1.415582,14.196328,-0.860450,26.801500,26.817650,26.801500,36.457000,36.285367,36.457000,194.021100,193.353500,205.054870,194.021100,1905.315100
TARA_N000000009,TARA_039,18.5839,66.4727,DCM,-0.512730,-0.611888,14.285589,-0.512730,26.266500,26.812225,26.266500,36.681900,36.332317,36.681900,164.101000,192.958750,206.210340,164.101000,1904.011700
TARA_N000000011,TARA_039,18.5667,66.5220,SRF,-0.860450,-1.415582,14.196328,-0.860450,26.801500,26.817650,26.801500,36.457000,36.285367,36.457000,194.021100,193.353500,205.054870,194.021100,1905.315100
TARA_N000000012,TARA_039,18.5745,66.4895,DCM,-0.512730,-1.006357,14.285589,-0.512730,26.266500,26.897000,26.266500,36.681900,36.298600,36.681900,164.101000,193.990333,206.210340,164.101000,1904.011700
TARA_N000000013,TARA_039,18.5743,66.5029,SRF,-0.126190,-0.306531,14.196328,-0.126190,27.004700,27.206100,27.004700,36.464000,36.285800,36.464000,193.370700,192.898500,205.054870,193.370700,1905.315100
TARA_N000000014,TARA_039,18.5584,66.4725,DCM,-0.512730,-0.737324,14.285589,-0.512730,26.266500,26.748267,26.266500,36.681900,36.369233,36.681900,164.101000,192.536833,206.210340,164.101000,1904.011700
TARA_N000000016,TARA_039,18.5918,66.6220,SRF,-0.860450,-1.415582,14.196328,-0.860450,26.801500,26.817650,26.801500,36.457000,36.285367,36.457000,194.021100,193.353500,205.054870,194.021100,1905.315100
TARA_N000000029,TARA_038,19.0393,64.4913,SRF,0.891260,0.889376,14.481865,0.891260,26.223500,26.231400,26.223500,36.790500,36.617917,36.790500,199.803600,199.935500,208.202560,199.803600,1906.783000
TARA_N000000030,TARA_038,19.0284,64.5126,DCM,1.081000,1.230122,14.591483,1.081000,25.777700,25.494408,25.777700,0.000000,99999.000000,,146.548700,154.699917,208.617860,146.548700,1903.776500
TARA_N000000037,TARA_038,19.0393,64.4913,SRF,0.891260,0.889376,14.481865,0.891260,26.223500,26.231400,26.223500,36.790500,36.617917,36.790500,199.803600,199.935500,208.202560,199.803600,1906.783000
TARA_N000000038,TARA_038,19.0393,64.4913,SRF,0.891260,0.889376,14.481865,0.891260,26.223500,26.231400,26.223500,36.790500,36.617917,36.790500,199.803600,199.935500,208.202560,199.803600,1906.783000
TARA_N000000039,TARA_038,19.0359,64.5110,SRF,-0.367340,-0.139576,14.510982,-0.367340,26.269400,26.354275,26.269400,36.797700,36.621025,36.797700,201.342900,201.211667,207.605220,201.342900,1904.327000
TARA_N000000040,TARA_038,19.0284,64.5126,DCM,1.081000,1.230122,14.591483,1.081000,25.777700,25.494408,25.777700,0.000000,99999.000000,,146.548700,154.699917,208.617860,146.548700,1903.776500
TARA_N000000041,TARA_038,19.0235,64.5256,DCM,1.081000,1.282982,14.591483,1.081000,25.777700,25.487707,25.777700,0.000000,99999.000000,,146.548700,153.850286,208.617860,146.548700,1903.776500
TARA_N000000042,TARA_038,19.0199,64.5315,DCM,1.081000,1.056661,14.591483,1.081000,25.777700,25.978150,25.777700,0.000000,99999.000000,,146.548700,159.877833,208.617860,146.548700,1903.776500
TARA_N000000045,TARA_038,19.0393,64.4913,SRF,0.891260,0.889376,14.481865,0.891260,26.223500,26.231400,26.223500,36.790500,36.617917,36.790500,199.803600,199.935500,208.202560,199.803600,1906.783000
TARA_N000000046,TARA_038,19.0359,64.5110,SRF,-0.367340,-0.139576,14.510982,-0.367340,26.269400,26.354275,26.269400,36.797700,36.621025,36.797700,201.342900,201.211667,207.605220,201.342900,1904.327000
TARA_N000000047,TARA_038,19.0284,64.5126,DCM,1.081000,1.230122,14.591483,1.081000,25.777700,25.494408,25.777700,0.000000,99999.000000,,146.548700,154.699917,208.617860,146.548700,1903.776500
TARA_N000000070,TARA_041,14.5536,70.0128,DCM,-0.349110,-0.224514,13.993898,-0.349110,27.190500,27.117663,27.190500,36.676200,36.496162,36.676200,153.905000,148.328125,206.025850,153.905000,1911.543200
TARA_N000000071,TARA_041,14.6059,69.9776,SRF,-0.887120,-1.343153,13.950170,-0.887120,29.086800,29.089367,29.086800,36.195100,36.024883,36.195100,187.700400,187.429250,198.948650,187.700400,1927.399700
TARA_N000000072,TARA_041,14.5536,70.0128,DCM,-0.349110,-0.224514,13.993898,-0.349110,27.190500,27.117663,27.190500,36.676200,36.496162,36.676200,153.905000,148.328125,206.025850,153.905000,1911.543200
TARA_N000000073,TARA_041,14.6059,69.9776,SRF,-0.887120,-1.343153,13.950170,-0.887120,29.086800,29.089367,29.086800,36.195100,36.024883,36.195100,187.700400,187.429250,198.948650,187.700400,1927.399700
TARA_N000000074,TARA_041,14.5536,70.0128,DCM,-0.349110,-0.224514,13.993898,-0.349110,27.190500,27.117663,27.190500,36.676200,36.496162,36.676200,153.905000,148.328125,206.025850,153.905000,1911.543200
TARA_N000000076,TARA_041,14.6067,69.9775,SRF,-0.887120,-1.343153,13.950170,-0.887120,29.086800,29.089367,29.086800,36.195100,36.024883,36.195100,187.700400,187.429250,198.948650,187.700400,1927.399700
TARA_N000000077,TARA_041,14.5741,69.9988,SRF,-1.521100,-0.301436,13.950170,-1.521100,29.093900,29.165033,29.093900,36.243000,36.050392,36.243000,187.423800,186.562083,198.948650,187.423800,1927.399700
TARA_N000000085,TARA_042,6.0001,73.8955,SRF,-1.780900,-1.478820,14.227695,-1.780900,29.978200,29.980283,29.978200,34.724900,34.561550,34.724900,188.904600,189.254750,196.882920,188.904600,1928.635600
TARA_N000000087,TARA_042,6.0001,73.8955,SRF,-1.780900,-1.478820,14.227695,-1.780900,29.978200,29.980283,29.978200,34.724900,34.561550,34.724900,188.904600,189.254750,196.882920,188.904600,1928.635600
TARA_N000000089,TARA_042,6.0019,73.8949,SRF,-1.780900,-1.478820,14.227695,-1.780900,29.978200,29.980283,29.978200,34.724900,34.561550,34.724900,188.904600,189.254750,196.882920,188.904600,1928.635600
TARA_N000000093,TARA_042,6.0098,74.0607,SRF,-1.780900,-1.478820,14.238524,-1.780900,29.978200,29.980283,29.978200,34.724900,34.561550,34.724900,188.904600,189.254750,196.894130,188.904600,1928.872700
TARA_N000000113,TARA_048,-9.3921,66.4228,SRF,-1.897600,-2.201764,12.502214,-1.897600,29.818100,29.818233,29.818100,34.330400,34.168900,34.330400,187.009800,187.257500,199.672910,187.009800,1956.908300
TARA_N000000115,TARA_048,-9.4153,66.3030,SRF,-1.806900,-1.608495,12.502214,-1.806900,29.846000,29.845967,29.846000,34.343300,34.181417,34.343300,187.153900,187.598417,199.672910,187.153900,1956.908300
TARA_N000000255,TARA_045,0.0033,71.6428,SRF,1.866100,2.575786,13.467190,1.866100,30.462400,30.496383,30.462400,35.319800,35.091133,35.319800,184.818000,185.243833,197.266710,184.818000,1958.205700
TARA_N000000257,TARA_045,0.0033,71.6428,SRF,1.866100,2.575786,13.467190,1.866100,30.462400,30.496383,30.462400,35.319800,35.091133,35.319800,184.818000,185.243833,197.266710,184.818000,1958.205700
TARA_N000000259,TARA_045,0.0023,71.6311,SRF,1.866100,2.575786,13.467190,1.866100,30.462400,30.496383,30.462400,35.319800,35.091133,35.319800,184.818000,185.243833,197.266710,184.818000,1958.205700
TARA_N000000261,TARA_045,0.2153,71.8436,SRF,1.866100,2.575786,13.467190,1.866100,30.462400,30.496383,30.462400,35.319800,35.091133,35.319800,184.818000,185.243833,197.266710,184.818000,1958.205700
TARA_N000000264,TARA_046,-0.6625,73.1610,SRF,0.358050,0.477267,13.803932,0.358050,30.120900,30.125650,30.120900,35.277400,35.111283,35.277400,184.874900,185.733167,197.496320,184.874900,1954.356900
TARA_N000000267,TARA_046,-0.6625,73.1610,SRF,0.358050,0.477267,13.803932,0.358050,30.120900,30.125650,30.120900,35.277400,35.111283,35.277400,184.874900,185.733167,197.496320,184.874900,1954.356900
TARA_N000000268,TARA_046,-0.6625,73.1610,SRF,0.358050,0.477267,13.803932,0.358050,30.120900,30.125650,30.120900,35.277400,35.111283,35.277400,184.874900,185.733167,197.496320,184.874900,1954.356900
TARA_N000000269,TARA_046,-0.6625,73.1611,SRF,0.358050,0.477267,13.803932,0.358050,30.120900,30.125650,30.120900,35.277400,35.111283,35.277400,184.874900,185.733167,197.496320,184.874900,1954.356900
TARA_N000000270,TARA_046,-0.6623,73.1629,SRF,0.358050,0.477267,13.803932,0.358050,30.120900,30.125650,30.120900,35.277400,35.111283,35.277400,184.874900,185.733167,197.496320,184.874900,1954.356900
TARA_N000000311,TARA_036,20.8183,63.5047,SRF,0.000000,99999.000000,14.471829,14.471829,25.511900,25.581433,25.511900,36.703500,36.530058,36.703500,0.000000,104.908417,210.309250,104.908417,1906.030600
